threshold,face_index,distance,is_same_person,will_mosaic
0.45,0,0.646218103502563,False,True
0.45,1,0.4411094244579242,True,False
0.45,2,0.36473956533185137,True,False
0.45,3,0.5569811277561479,False,True
0.45,4,0.644953233273041,False,True
0.47000000000000003,0,0.646218103502563,False,True
0.47000000000000003,1,0.4411094244579242,True,False
0.47000000000000003,2,0.36473956533185137,True,False
0.47000000000000003,3,0.5569811277561479,False,True
0.47000000000000003,4,0.644953233273041,False,True
0.49000000000000005,0,0.646218103502563,False,True
0.49000000000000005,1,0.4411094244579242,True,False
0.49000000000000005,2,0.36473956533185137,True,False
0.49000000000000005,3,0.5569811277561479,False,True
0.49000000000000005,4,0.644953233273041,False,True
0.51,0,0.646218103502563,False,True
0.51,1,0.4411094244579242,True,False
0.51,2,0.36473956533185137,True,False
0.51,3,0.5569811277561479,False,True
0.51,4,0.644953233273041,False,True
0.53,0,0.646218103502563,False,True
0.53,1,0.4411094244579242,True,False
0.53,2,0.36473956533185137,True,False
0.53,3,0.5569811277561479,False,True
0.53,4,0.644953233273041,False,True
0.55,0,0.646218103502563,False,True
0.55,1,0.4411094244579242,True,False
0.55,2,0.36473956533185137,True,False
0.55,3,0.5569811277561479,False,True
0.55,4,0.644953233273041,False,True
0.5700000000000001,0,0.646218103502563,False,True
0.5700000000000001,1,0.4411094244579242,True,False
0.5700000000000001,2,0.36473956533185137,True,False
0.5700000000000001,3,0.5569811277561479,True,False
0.5700000000000001,4,0.644953233273041,False,True
