threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.45,5,2,3,0.5308002908643055,0.36473956533185137,0.646218103502563
0.47000000000000003,5,2,3,0.5308002908643055,0.36473956533185137,0.646218103502563
0.49000000000000005,5,2,3,0.5308002908643055,0.36473956533185137,0.646218103502563
0.51,5,2,3,0.5308002908643055,0.36473956533185137,0.646218103502563
0.53,5,2,3,0.5308002908643055,0.36473956533185137,0.646218103502563
0.55,5,2,3,0.5308002908643055,0.36473956533185137,0.646218103502563
0.5700000000000001,5,3,2,0.5308002908643055,0.36473956533185137,0.646218103502563
