threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.35,5,0,5,0.6055545983817543,0.38055309560770045,0.8547971114135386
0.39999999999999997,5,1,4,0.6055545983817543,0.38055309560770045,0.8547971114135386
0.44999999999999996,5,2,3,0.6055545983817543,0.38055309560770045,0.8547971114135386
0.49999999999999994,5,2,3,0.6055545983817543,0.38055309560770045,0.8547971114135386
0.5499999999999999,5,2,3,0.6055545983817543,0.38055309560770045,0.8547971114135386
0.5999999999999999,5,3,2,0.6055545983817543,0.38055309560770045,0.8547971114135386
