threshold,face_index,distance,is_same_person,will_mosaic
0.45,0,0.8169887978258243,False,True
0.45,1,0.7826237868722358,False,True
0.45,2,0.8605196787953922,False,True
0.45,3,0.9622327666621838,False,True
0.45,4,0.940193269999856,False,True
0.45,5,0.8359623269749257,False,True
0.45,6,0.9423843776980816,False,True
0.45,7,0.8605004860999664,False,True
0.45,8,0.3715130971047701,True,False
0.45,9,0.8924606016577911,False,True
0.45,10,0.8695867962272941,False,True
0.45,11,0.7366887953386478,False,True
0.45,12,0.7484803075002617,False,True
0.47000000000000003,0,0.8169887978258243,False,True
0.47000000000000003,1,0.7826237868722358,False,True
0.47000000000000003,2,0.8605196787953922,False,True
0.47000000000000003,3,0.9622327666621838,False,True
0.47000000000000003,4,0.940193269999856,False,True
0.47000000000000003,5,0.8359623269749257,False,True
0.47000000000000003,6,0.9423843776980816,False,True
0.47000000000000003,7,0.8605004860999664,False,True
0.47000000000000003,8,0.3715130971047701,True,False
0.47000000000000003,9,0.8924606016577911,False,True
0.47000000000000003,10,0.8695867962272941,False,True
0.47000000000000003,11,0.7366887953386478,False,True
0.47000000000000003,12,0.7484803075002617,False,True
0.49000000000000005,0,0.8169887978258243,False,True
0.49000000000000005,1,0.7826237868722358,False,True
0.49000000000000005,2,0.8605196787953922,False,True
0.49000000000000005,3,0.9622327666621838,False,True
0.49000000000000005,4,0.940193269999856,False,True
0.49000000000000005,5,0.8359623269749257,False,True
0.49000000000000005,6,0.9423843776980816,False,True
0.49000000000000005,7,0.8605004860999664,False,True
0.49000000000000005,8,0.3715130971047701,True,False
0.49000000000000005,9,0.8924606016577911,False,True
0.49000000000000005,10,0.8695867962272941,False,True
0.49000000000000005,11,0.7366887953386478,False,True
0.49000000000000005,12,0.7484803075002617,False,True
0.51,0,0.8169887978258243,False,True
0.51,1,0.7826237868722358,False,True
0.51,2,0.8605196787953922,False,True
0.51,3,0.9622327666621838,False,True
0.51,4,0.940193269999856,False,True
0.51,5,0.8359623269749257,False,True
0.51,6,0.9423843776980816,False,True
0.51,7,0.8605004860999664,False,True
0.51,8,0.3715130971047701,True,False
0.51,9,0.8924606016577911,False,True
0.51,10,0.8695867962272941,False,True
0.51,11,0.7366887953386478,False,True
0.51,12,0.7484803075002617,False,True
0.53,0,0.8169887978258243,False,True
0.53,1,0.7826237868722358,False,True
0.53,2,0.8605196787953922,False,True
0.53,3,0.9622327666621838,False,True
0.53,4,0.940193269999856,False,True
0.53,5,0.8359623269749257,False,True
0.53,6,0.9423843776980816,False,True
0.53,7,0.8605004860999664,False,True
0.53,8,0.3715130971047701,True,False
0.53,9,0.8924606016577911,False,True
0.53,10,0.8695867962272941,False,True
0.53,11,0.7366887953386478,False,True
0.53,12,0.7484803075002617,False,True
0.55,0,0.8169887978258243,False,True
0.55,1,0.7826237868722358,False,True
0.55,2,0.8605196787953922,False,True
0.55,3,0.9622327666621838,False,True
0.55,4,0.940193269999856,False,True
0.55,5,0.8359623269749257,False,True
0.55,6,0.9423843776980816,False,True
0.55,7,0.8605004860999664,False,True
0.55,8,0.3715130971047701,True,False
0.55,9,0.8924606016577911,False,True
0.55,10,0.8695867962272941,False,True
0.55,11,0.7366887953386478,False,True
0.55,12,0.7484803075002617,False,True
0.5700000000000001,0,0.8169887978258243,False,True
0.5700000000000001,1,0.7826237868722358,False,True
0.5700000000000001,2,0.8605196787953922,False,True
0.5700000000000001,3,0.9622327666621838,False,True
0.5700000000000001,4,0.940193269999856,False,True
0.5700000000000001,5,0.8359623269749257,False,True
0.5700000000000001,6,0.9423843776980816,False,True
0.5700000000000001,7,0.8605004860999664,False,True
0.5700000000000001,8,0.3715130971047701,True,False
0.5700000000000001,9,0.8924606016577911,False,True
0.5700000000000001,10,0.8695867962272941,False,True
0.5700000000000001,11,0.7366887953386478,False,True
0.5700000000000001,12,0.7484803075002617,False,True
