threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.35,5,0,5,0.698731976888675,0.3951848084831696,0.9740274830524602
0.39999999999999997,5,1,4,0.698731976888675,0.3951848084831696,0.9740274830524602
0.44999999999999996,5,1,4,0.698731976888675,0.3951848084831696,0.9740274830524602
0.49999999999999994,5,2,3,0.698731976888675,0.3951848084831696,0.9740274830524602
0.5499999999999999,5,2,3,0.698731976888675,0.3951848084831696,0.9740274830524602
0.5999999999999999,5,2,3,0.698731976888675,0.3951848084831696,0.9740274830524602
