threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.45,7,0,7,0.7182271647927086,0.45283002208470635,0.9398368677552759
0.47000000000000003,7,1,6,0.7182271647927086,0.45283002208470635,0.9398368677552759
0.49000000000000005,7,1,6,0.7182271647927086,0.45283002208470635,0.9398368677552759
0.51,7,1,6,0.7182271647927086,0.45283002208470635,0.9398368677552759
0.53,7,1,6,0.7182271647927086,0.45283002208470635,0.9398368677552759
0.55,7,2,5,0.7182271647927086,0.45283002208470635,0.9398368677552759
0.5700000000000001,7,2,5,0.7182271647927086,0.45283002208470635,0.9398368677552759
