threshold,face_index,distance,is_same_person,will_mosaic
0.45,0,0.45283002208470635,False,True
0.45,1,0.8747253430168799,False,True
0.45,2,0.9398368677552759,False,True
0.45,3,0.6023350756795514,False,True
0.45,4,0.538874066843877,False,True
0.45,5,0.8079389387465381,False,True
0.45,6,0.8110498394221315,False,True
0.47000000000000003,0,0.45283002208470635,True,False
0.47000000000000003,1,0.8747253430168799,False,True
0.47000000000000003,2,0.9398368677552759,False,True
0.47000000000000003,3,0.6023350756795514,False,True
0.47000000000000003,4,0.538874066843877,False,True
0.47000000000000003,5,0.8079389387465381,False,True
0.47000000000000003,6,0.8110498394221315,False,True
0.49000000000000005,0,0.45283002208470635,True,False
0.49000000000000005,1,0.8747253430168799,False,True
0.49000000000000005,2,0.9398368677552759,False,True
0.49000000000000005,3,0.6023350756795514,False,True
0.49000000000000005,4,0.538874066843877,False,True
0.49000000000000005,5,0.8079389387465381,False,True
0.49000000000000005,6,0.8110498394221315,False,True
0.51,0,0.45283002208470635,True,False
0.51,1,0.8747253430168799,False,True
0.51,2,0.9398368677552759,False,True
0.51,3,0.6023350756795514,False,True
0.51,4,0.538874066843877,False,True
0.51,5,0.8079389387465381,False,True
0.51,6,0.8110498394221315,False,True
0.53,0,0.45283002208470635,True,False
0.53,1,0.8747253430168799,False,True
0.53,2,0.9398368677552759,False,True
0.53,3,0.6023350756795514,False,True
0.53,4,0.538874066843877,False,True
0.53,5,0.8079389387465381,False,True
0.53,6,0.8110498394221315,False,True
0.55,0,0.45283002208470635,True,False
0.55,1,0.8747253430168799,False,True
0.55,2,0.9398368677552759,False,True
0.55,3,0.6023350756795514,False,True
0.55,4,0.538874066843877,True,False
0.55,5,0.8079389387465381,False,True
0.55,6,0.8110498394221315,False,True
0.5700000000000001,0,0.45283002208470635,True,False
0.5700000000000001,1,0.8747253430168799,False,True
0.5700000000000001,2,0.9398368677552759,False,True
0.5700000000000001,3,0.6023350756795514,False,True
0.5700000000000001,4,0.538874066843877,True,False
0.5700000000000001,5,0.8079389387465381,False,True
0.5700000000000001,6,0.8110498394221315,False,True
