threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.35,5,0,5,0.7056985366785209,0.42312336544894213,0.9373048773484379
0.39999999999999997,5,0,5,0.7056985366785209,0.42312336544894213,0.9373048773484379
0.44999999999999996,5,1,4,0.7056985366785209,0.42312336544894213,0.9373048773484379
0.49999999999999994,5,1,4,0.7056985366785209,0.42312336544894213,0.9373048773484379
0.5499999999999999,5,1,4,0.7056985366785209,0.42312336544894213,0.9373048773484379
0.5999999999999999,5,1,4,0.7056985366785209,0.42312336544894213,0.9373048773484379
