threshold,accuracy,same_person_accuracy,diff_person_accuracy,same_person_avg_dist,diff_person_avg_dist,same_person_std,diff_person_std,same_correct,same_total,diff_correct,diff_total
0.45,1.0,1.0,0,0.2561756151897793,0,0.04573486239797218,0,3,3,0,0
0.47000000000000003,1.0,1.0,0,0.2561756151897793,0,0.04573486239797218,0,3,3,0,0
0.49000000000000005,1.0,1.0,0,0.2561756151897793,0,0.04573486239797218,0,3,3,0,0
0.51,1.0,1.0,0,0.2561756151897793,0,0.04573486239797218,0,3,3,0,0
0.53,1.0,1.0,0,0.2561756151897793,0,0.04573486239797218,0,3,3,0,0
0.55,1.0,1.0,0,0.2561756151897793,0,0.04573486239797218,0,3,3,0,0
