threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.45,5,1,4,0.6455164108015479,0.40632767078886556,0.8198596853150445
0.47000000000000003,5,1,4,0.6455164108015479,0.40632767078886556,0.8198596853150445
0.49000000000000005,5,2,3,0.6455164108015479,0.40632767078886556,0.8198596853150445
0.51,5,2,3,0.6455164108015479,0.40632767078886556,0.8198596853150445
0.53,5,2,3,0.6455164108015479,0.40632767078886556,0.8198596853150445
0.55,5,2,3,0.6455164108015479,0.40632767078886556,0.8198596853150445
0.5700000000000001,5,2,3,0.6455164108015479,0.40632767078886556,0.8198596853150445
