threshold,accuracy,same_person_accuracy,diff_person_accuracy,same_person_avg_dist,diff_person_avg_dist,same_person_std,diff_person_std,same_correct,same_total,diff_correct,diff_total
0.45,0.3333333333333333,0.3333333333333333,0,0.5647475564294999,0,0.12453240182991111,0,1,3,0,0
0.47000000000000003,0.3333333333333333,0.3333333333333333,0,0.5647475564294999,0,0.12453240182991111,0,1,3,0,0
0.49000000000000005,0.3333333333333333,0.3333333333333333,0,0.5647475564294999,0,0.12453240182991111,0,1,3,0,0
0.51,0.3333333333333333,0.3333333333333333,0,0.5647475564294999,0,0.12453240182991111,0,1,3,0,0
0.53,0.3333333333333333,0.3333333333333333,0,0.5647475564294999,0,0.12453240182991111,0,1,3,0,0
0.55,0.3333333333333333,0.3333333333333333,0,0.5647475564294999,0,0.12453240182991111,0,1,3,0,0
