threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.45,5,0,5,0.6473272486573074,0.5562016114268907,0.777966427043143
0.47000000000000003,5,0,5,0.6473272486573074,0.5562016114268907,0.777966427043143
0.49000000000000005,5,0,5,0.6473272486573074,0.5562016114268907,0.777966427043143
0.51,5,0,5,0.6473272486573074,0.5562016114268907,0.777966427043143
0.53,5,0,5,0.6473272486573074,0.5562016114268907,0.777966427043143
0.55,5,0,5,0.6473272486573074,0.5562016114268907,0.777966427043143
0.5700000000000001,5,1,4,0.6473272486573074,0.5562016114268907,0.777966427043143
