threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.45,10,1,9,0.6895384790432123,0.25758267191391937,1.0046268905981621
0.47000000000000003,10,1,9,0.6895384790432123,0.25758267191391937,1.0046268905981621
0.49000000000000005,10,1,9,0.6895384790432123,0.25758267191391937,1.0046268905981621
0.51,10,2,8,0.6895384790432123,0.25758267191391937,1.0046268905981621
0.53,10,3,7,0.6895384790432123,0.25758267191391937,1.0046268905981621
0.55,10,3,7,0.6895384790432123,0.25758267191391937,1.0046268905981621
0.5700000000000001,10,4,6,0.6895384790432123,0.25758267191391937,1.0046268905981621
