threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.45,4,0,4,0.49305619658407784,0.4503569598751498,0.5362476752880054
0.47000000000000003,4,1,3,0.49305619658407784,0.4503569598751498,0.5362476752880054
0.49000000000000005,4,2,2,0.49305619658407784,0.4503569598751498,0.5362476752880054
0.51,4,2,2,0.49305619658407784,0.4503569598751498,0.5362476752880054
0.53,4,3,1,0.49305619658407784,0.4503569598751498,0.5362476752880054
0.55,4,4,0,0.49305619658407784,0.4503569598751498,0.5362476752880054
0.5700000000000001,4,4,0,0.49305619658407784,0.4503569598751498,0.5362476752880054
