threshold,face_index,distance,is_same_person,will_mosaic
0.45,0,0.41183221928347225,True,False
0.45,1,0.5214495732299438,False,True
0.45,2,0.6555768285861384,False,True
0.45,3,0.4963225176634227,False,True
0.45,4,0.7002790004184747,False,True
0.45,5,0.9024378534439841,False,True
0.45,6,0.9055714318658402,False,True
0.45,7,0.8969319994623626,False,True
0.45,8,0.9087386086016732,False,True
0.45,9,0.9235623486533231,False,True
0.45,10,0.9076478043493108,False,True
0.45,11,0.9176713038375239,False,True
0.45,12,0.9234748490356678,False,True
0.45,13,0.9186435450490054,False,True
0.45,14,0.9105411925917087,False,True
0.47000000000000003,0,0.41183221928347225,True,False
0.47000000000000003,1,0.5214495732299438,False,True
0.47000000000000003,2,0.6555768285861384,False,True
0.47000000000000003,3,0.4963225176634227,False,True
0.47000000000000003,4,0.7002790004184747,False,True
0.47000000000000003,5,0.9024378534439841,False,True
0.47000000000000003,6,0.9055714318658402,False,True
0.47000000000000003,7,0.8969319994623626,False,True
0.47000000000000003,8,0.9087386086016732,False,True
0.47000000000000003,9,0.9235623486533231,False,True
0.47000000000000003,10,0.9076478043493108,False,True
0.47000000000000003,11,0.9176713038375239,False,True
0.47000000000000003,12,0.9234748490356678,False,True
0.47000000000000003,13,0.9186435450490054,False,True
0.47000000000000003,14,0.9105411925917087,False,True
0.49000000000000005,0,0.41183221928347225,True,False
0.49000000000000005,1,0.5214495732299438,False,True
0.49000000000000005,2,0.6555768285861384,False,True
0.49000000000000005,3,0.4963225176634227,False,True
0.49000000000000005,4,0.7002790004184747,False,True
0.49000000000000005,5,0.9024378534439841,False,True
0.49000000000000005,6,0.9055714318658402,False,True
0.49000000000000005,7,0.8969319994623626,False,True
0.49000000000000005,8,0.9087386086016732,False,True
0.49000000000000005,9,0.9235623486533231,False,True
0.49000000000000005,10,0.9076478043493108,False,True
0.49000000000000005,11,0.9176713038375239,False,True
0.49000000000000005,12,0.9234748490356678,False,True
0.49000000000000005,13,0.9186435450490054,False,True
0.49000000000000005,14,0.9105411925917087,False,True
0.51,0,0.41183221928347225,True,False
0.51,1,0.5214495732299438,False,True
0.51,2,0.6555768285861384,False,True
0.51,3,0.4963225176634227,True,False
0.51,4,0.7002790004184747,False,True
0.51,5,0.9024378534439841,False,True
0.51,6,0.9055714318658402,False,True
0.51,7,0.8969319994623626,False,True
0.51,8,0.9087386086016732,False,True
0.51,9,0.9235623486533231,False,True
0.51,10,0.9076478043493108,False,True
0.51,11,0.9176713038375239,False,True
0.51,12,0.9234748490356678,False,True
0.51,13,0.9186435450490054,False,True
0.51,14,0.9105411925917087,False,True
0.53,0,0.41183221928347225,True,False
0.53,1,0.5214495732299438,True,False
0.53,2,0.6555768285861384,False,True
0.53,3,0.4963225176634227,True,False
0.53,4,0.7002790004184747,False,True
0.53,5,0.9024378534439841,False,True
0.53,6,0.9055714318658402,False,True
0.53,7,0.8969319994623626,False,True
0.53,8,0.9087386086016732,False,True
0.53,9,0.9235623486533231,False,True
0.53,10,0.9076478043493108,False,True
0.53,11,0.9176713038375239,False,True
0.53,12,0.9234748490356678,False,True
0.53,13,0.9186435450490054,False,True
0.53,14,0.9105411925917087,False,True
0.55,0,0.41183221928347225,True,False
0.55,1,0.5214495732299438,True,False
0.55,2,0.6555768285861384,False,True
0.55,3,0.4963225176634227,True,False
0.55,4,0.7002790004184747,False,True
0.55,5,0.9024378534439841,False,True
0.55,6,0.9055714318658402,False,True
0.55,7,0.8969319994623626,False,True
0.55,8,0.9087386086016732,False,True
0.55,9,0.9235623486533231,False,True
0.55,10,0.9076478043493108,False,True
0.55,11,0.9176713038375239,False,True
0.55,12,0.9234748490356678,False,True
0.55,13,0.9186435450490054,False,True
0.55,14,0.9105411925917087,False,True
0.5700000000000001,0,0.41183221928347225,True,False
0.5700000000000001,1,0.5214495732299438,True,False
0.5700000000000001,2,0.6555768285861384,False,True
0.5700000000000001,3,0.4963225176634227,True,False
0.5700000000000001,4,0.7002790004184747,False,True
0.5700000000000001,5,0.9024378534439841,False,True
0.5700000000000001,6,0.9055714318658402,False,True
0.5700000000000001,7,0.8969319994623626,False,True
0.5700000000000001,8,0.9087386086016732,False,True
0.5700000000000001,9,0.9235623486533231,False,True
0.5700000000000001,10,0.9076478043493108,False,True
0.5700000000000001,11,0.9176713038375239,False,True
0.5700000000000001,12,0.9234748490356678,False,True
0.5700000000000001,13,0.9186435450490054,False,True
0.5700000000000001,14,0.9105411925917087,False,True
