threshold,total_faces,same_person_count,diff_person_count,avg_distance,min_distance,max_distance
0.45,8,1,7,0.6271734081480331,0.30547261932625525,0.8224073070165581
0.47000000000000003,8,1,7,0.6271734081480331,0.30547261932625525,0.8224073070165581
0.49000000000000005,8,1,7,0.6271734081480331,0.30547261932625525,0.8224073070165581
0.51,8,1,7,0.6271734081480331,0.30547261932625525,0.8224073070165581
0.53,8,1,7,0.6271734081480331,0.30547261932625525,0.8224073070165581
0.55,8,1,7,0.6271734081480331,0.30547261932625525,0.8224073070165581
0.5700000000000001,8,1,7,0.6271734081480331,0.30547261932625525,0.8224073070165581
